speaker,start_time,end_time,emotion,scores,text
LAURA,00:03:21,00:03:23,happy,"{'angry': 0.0001685346505837515, 'disgust': 8.470720786135644e-05, 'fearful': 0.00019826671632472426, 'happy': 0.9979484677314758, 'neutral': 0.00016490317648276687, 'sad': 9.278218931285664e-05, 'surprised': 0.0013423830969259143}","Yeah, you can go ahead and hold that one up right now."
LAURA,00:03:23,00:03:25,happy,"{'angry': 0.00013416114961728454, 'disgust': 7.179390377132222e-05, 'fearful': 0.00011220718442928046, 'happy': 0.9993763566017151, 'neutral': 8.430886373389512e-05, 'sad': 8.793756569502875e-05, 'surprised': 0.00013325479812920094}","Yes, that!"
LAURA,00:03:25,00:03:26,happy,"{'angry': 0.0007248412584885955, 'disgust': 8.523608994437382e-05, 'fearful': 0.0020801140926778316, 'happy': 0.9966621398925781, 'neutral': 0.00014236674178391695, 'sad': 0.00015022489242255688, 'surprised': 0.0001551091845612973}",Yeah!
SAM,00:03:26,00:03:29,happy,"{'angry': 0.00010499838390387595, 'disgust': 6.393150397343561e-05, 'fearful': 0.00010514990572119132, 'happy': 0.9994844198226929, 'neutral': 6.293781189015135e-05, 'sad': 5.948419129708782e-05, 'surprised': 0.00011907934094779193}",I was picturing a thing that you hang a backpack on.
ASHLEY,00:03:29,00:03:32,happy,"{'angry': 8.13213991932571e-05, 'disgust': 6.967918307054788e-05, 'fearful': 8.216746937250718e-05, 'happy': 0.9994465708732605, 'neutral': 6.81811579852365e-05, 'sad': 7.352047396125272e-05, 'surprised': 0.00017852248856797814}","Me, too. I was like, ""That's just a hanger."" (laughter)"
SAM,00:03:32,00:03:35,fearful,"{'angry': 0.00017024765838868916, 'disgust': 0.00017510182806290686, 'fearful': 0.9974461793899536, 'happy': 0.0016475551528856158, 'neutral': 0.00021023683075327426, 'sad': 0.0001382611517328769, 'surprised': 0.00021246403048280627}",Oh boy [Inaudible].
LIAM,00:03:35,00:03:42,happy,"{'angry': 0.0007219006074592471, 'disgust': 0.00020402262452989817, 'fearful': 0.0004956679185852408, 'happy': 0.9980483055114746, 'neutral': 0.0002068678440991789, 'sad': 0.000145767378853634, 'surprised': 0.0001774182601366192}","I'm [Inaudible] to the German in Raiders of the Lost Arc, when he comes in going like, ""Good evening, Fräulein."""
SAM,00:03:42,00:04:01,happy,"{'angry': 0.003287722822278738, 'disgust': 0.0008413524483330548, 'fearful': 0.04828977212309837, 'happy': 0.9424399733543396, 'neutral': 0.001618693582713604, 'sad': 0.001760426559485495, 'surprised': 0.0017620994476601481}","And Funko Pops! We also have two amazing blankets, with the beautiful artwork of Critter artists Hugo Cardenas and Joseph Ramirez, and all of this and more is available through Hot Topic, so get onto bit.ly/HotTopicCR and check it out. Laura, we brought some of the stuff with us tonight, right?"
LAURA,00:04:01,00:04:11,happy,"{'angry': 0.0003940613241866231, 'disgust': 0.00019412458641454577, 'fearful': 0.0012569992104545236, 'happy': 0.9930207133293152, 'neutral': 0.0003047206555493176, 'sad': 0.00020827660046052188, 'surprised': 0.00462119746953249}","Yeah, yes. You did an amazing job, Sam, talking about all this stuff. But yes, we do have some stuff to show off tonight! So Sam, obviously, Sam has that fabulous hoodie."
SAM,00:04:11,00:04:12,happy,"{'angry': 0.08616210520267487, 'disgust': 0.0012975967256352305, 'fearful': 0.049575623124837875, 'happy': 0.8405561447143555, 'neutral': 0.017257897183299065, 'sad': 0.0036084905732423067, 'surprised': 0.0015421280404552817}",I don't know if you can see that.
LAURA,00:04:12,00:04:14,surprised,"{'angry': 0.002656232798472047, 'disgust': 0.000851863413117826, 'fearful': 0.12327341735363007, 'happy': 0.06091303378343582, 'neutral': 0.017703484743833542, 'sad': 0.0016264169244095683, 'surprised': 0.7929756045341492}","Hold on, I was going to get to the pin!"
SAM,00:04:14,00:04:15,fearful,"{'angry': 0.00012472887465264648, 'disgust': 7.484634988941252e-05, 'fearful': 0.9986497759819031, 'happy': 0.0006553787970915437, 'neutral': 9.335063805337995e-05, 'sad': 6.068246148061007e-05, 'surprised': 0.0003412096411921084}","I'm sorry! I'm sorry, Laura!"
LAURA,00:04:15,00:04:18,happy,"{'angry': 0.0009176790481433272, 'disgust': 0.0002912706113420427, 'fearful': 0.026780391111969948, 'happy': 0.9712063074111938, 'neutral': 0.00020876927010249346, 'sad': 0.00024758861400187016, 'surprised': 0.00034797252737917006}",But it's too fricking late now! Hold up the dang pin!
SAM,00:04:18,00:04:20,fearful,"{'angry': 0.00011367224942659959, 'disgust': 0.00012569274986162782, 'fearful': 0.9952185750007629, 'happy': 0.002583339810371399, 'neutral': 0.000245711300522089, 'sad': 0.0002425112179480493, 'surprised': 0.0014705606736242771}","Okay, sorry, sorry."
LAURA,00:04:20,00:04:23,happy,"{'angry': 8.970198541646823e-05, 'disgust': 6.452888192143291e-05, 'fearful': 9.124075586441904e-05, 'happy': 0.9994230270385742, 'neutral': 7.127541903173551e-05, 'sad': 6.0337297327350825e-05, 'surprised': 0.0001999620726564899}","Oh, what a lovely pin! And look at your hoodie!"
SAM,00:04:23,00:04:24,fearful,"{'angry': 0.0003150432603433728, 'disgust': 0.00017767550889402628, 'fearful': 0.99134761095047, 'happy': 0.0056705595925450325, 'neutral': 0.0003655356995295733, 'sad': 0.0017986970487982035, 'surprised': 0.0003248922585044056}","And it's got a back to it, too."
TRAVIS,00:04:24,00:04:25,happy,"{'angry': 0.0001423166977474466, 'disgust': 6.342800770653412e-05, 'fearful': 0.00015824091678950936, 'happy': 0.9992969036102295, 'neutral': 8.726035594008863e-05, 'sad': 0.00012595269072335213, 'surprised': 0.00012585231161210686}",It does.
LAURA,00:04:25,00:04:26,happy,"{'angry': 0.0007233396172523499, 'disgust': 0.0001464206725358963, 'fearful': 0.006437983829528093, 'happy': 0.9918758869171143, 'neutral': 0.00013352521636988968, 'sad': 0.0004304230387788266, 'surprised': 0.0002522894355934113}",Yeah!
ASHLEY,00:04:26,00:04:27,happy,"{'angry': 0.0017235847190022469, 'disgust': 0.0002519007830414921, 'fearful': 0.0014167912304401398, 'happy': 0.9926276803016663, 'neutral': 0.0002978400734718889, 'sad': 0.003416507737711072, 'surprised': 0.00026576986419968307}",I love it.
MARISHA,00:04:27,00:04:28,happy,"{'angry': 0.0007262004655785859, 'disgust': 0.0013668970204889774, 'fearful': 0.002709614811465144, 'happy': 0.9920083284378052, 'neutral': 0.00019736889225896448, 'sad': 0.0026095539797097445, 'surprised': 0.0003819897538051009}",It's so cool.
LAURA,00:04:28,00:04:29,fearful,"{'angry': 0.00016167615831363946, 'disgust': 8.910716860555112e-05, 'fearful': 0.995323121547699, 'happy': 0.0006808346370235085, 'neutral': 0.00026617685216479003, 'sad': 0.0033364861737936735, 'surprised': 0.00014256812573876232}",I'm a big fan.
LIAM,00:04:29,00:04:33,happy,"{'angry': 0.00042873749043792486, 'disgust': 9.314408816862851e-05, 'fearful': 0.00010867995297303423, 'happy': 0.9989596605300903, 'neutral': 0.00019024184439331293, 'sad': 9.381251584272832e-05, 'surprised': 0.0001257059775525704}","That is the OG Kit Buss art, the original art."
LAURA,00:04:33,00:04:50,happy,"{'angry': 0.00026587018510326743, 'disgust': 0.00021878811821807176, 'fearful': 0.0004225157608743757, 'happy': 0.998180627822876, 'neutral': 0.00029332225676625967, 'sad': 0.00037116484600119293, 'surprised': 0.0002476955996826291}",So we have that. We have this awesome long-sleeved Vox Machina shirt that's got all of our character icons down the sleeves. I'm doing a bad job showing that off. We have drink wear! Ooh! We have-- you are holding the--
SAM,00:04:50,00:04:51,happy,"{'angry': 0.00020222397870384157, 'disgust': 8.574526145821437e-05, 'fearful': 0.00016570018487982452, 'happy': 0.9992300271987915, 'neutral': 0.00012304917618166655, 'sad': 9.077516733668745e-05, 'surprised': 0.00010248593025607988}","Liam O'Brien, available now."
LAURA,00:04:51,00:05:05,happy,"{'angry': 0.0003787230816669762, 'disgust': 0.00014244430349208415, 'fearful': 0.0004091290174983442, 'happy': 0.9986050724983215, 'neutral': 0.00017063297855202109, 'sad': 0.00011996395915048197, 'surprised': 0.00017412856686860323}","We have Liam O'Brien. We have a new Traveler Con t-shirt coming out there. We have an awesome-- this is the Hugo artwork for a blanket. And then we also have our amazing Yasha blanket, oh yeah."
ASHLEY,00:05:05,00:05:08,happy,"{'angry': 0.0002965253370348364, 'disgust': 9.872961527435109e-05, 'fearful': 0.00017460975504945964, 'happy': 0.999152421951294, 'neutral': 9.227913687936962e-05, 'sad': 5.988659540889785e-05, 'surprised': 0.00012550501560326666}","Look at this! We got, we got."
TRAVIS,00:05:08,00:05:09,angry,"{'angry': 0.9889794588088989, 'disgust': 0.0002100477140629664, 'fearful': 0.007803300395607948, 'happy': 0.0011606437619775534, 'neutral': 0.0010490758577361703, 'sad': 0.0005066344165243208, 'surprised': 0.0002908130700234324}",They're so smooshy.
ASHLEY,00:05:09,00:05:14,happy,"{'angry': 0.0052213785238564014, 'disgust': 0.00019384402548894286, 'fearful': 0.008397375233471394, 'happy': 0.9853281378746033, 'neutral': 0.0003070325474254787, 'sad': 0.0002326665271539241, 'surprised': 0.00031954082078300416}",I can't see and do it at the same time. We got Laughing Hand stuff.
SAM,00:05:14,00:05:16,happy,"{'angry': 0.0008017904474399984, 'disgust': 0.00013721930736210197, 'fearful': 0.00013630696048494428, 'happy': 0.9985945820808411, 'neutral': 0.00015676631301175803, 'sad': 0.00010410987306386232, 'surprised': 6.925338675500825e-05}","Ooh, nice."
MARISHA,00:05:16,00:05:17,happy,"{'angry': 0.03833317756652832, 'disgust': 0.0015580215258523822, 'fearful': 0.01697082817554474, 'happy': 0.9366534948348999, 'neutral': 0.0008864678675308824, 'sad': 0.0044851358979940414, 'surprised': 0.00111290137283504}",Yes!
LAURA,00:05:17,00:05:22,happy,"{'angry': 0.0002051736373687163, 'disgust': 0.00011901498510269448, 'fearful': 0.0002311383286723867, 'happy': 0.9988148212432861, 'neutral': 0.00019093649461865425, 'sad': 0.0001724416797515005, 'surprised': 0.00026649690698832273}","So yeah, there's a lot. I think that might be everything, and you already held up the backpack."
SAM,00:05:22,00:05:23,happy,"{'angry': 0.0013676367234438658, 'disgust': 0.00014611166261602193, 'fearful': 0.00026444162358529866, 'happy': 0.9952374696731567, 'neutral': 0.002419443102553487, 'sad': 0.0003269444277975708, 'surprised': 0.0002379424258833751}","I blew it, sorry."
SAM,00:05:23,00:05:24,happy,"{'angry': 0.0003617223701439798, 'disgust': 0.00048551912186667323, 'fearful': 0.0008305591181851923, 'happy': 0.9926385879516602, 'neutral': 0.0002382630918873474, 'sad': 0.005195684731006622, 'surprised': 0.00024965452030301094}",This is a backpack hanger.
LAURA,00:05:24,00:05:28,happy,"{'angry': 0.00010565338743617758, 'disgust': 7.855852163629606e-05, 'fearful': 8.41408473206684e-05, 'happy': 0.9993765950202942, 'neutral': 8.21936919237487e-05, 'sad': 7.62709605623968e-05, 'surprised': 0.0001966094714589417}","Yeah! And there's other things, yes!"
MARISHA,00:05:28,00:05:29,happy,"{'angry': 0.002459017327055335, 'disgust': 0.0002137708943337202, 'fearful': 0.0014321759808808565, 'happy': 0.9951335787773132, 'neutral': 0.0002525969466660172, 'sad': 0.00034076254814863205, 'surprised': 0.00016799838340375572}",Mirror dice!
LAURA,00:05:29,00:05:38,fearful,"{'angry': 0.0013780244626104832, 'disgust': 0.0003656098269857466, 'fearful': 0.9815325140953064, 'happy': 0.015502842143177986, 'neutral': 0.0003062491014134139, 'sad': 0.00037004370824433863, 'surprised': 0.0005446972791105509}","There's a journal. Oh, wait, I didn't hold up the journal. Wait, give me a second. Oh, there's a Critical Role journal."
MARISHA,00:05:38,00:05:39,happy,"{'angry': 0.00026335532311350107, 'disgust': 0.00012780644465237856, 'fearful': 0.000763503834605217, 'happy': 0.9985342025756836, 'neutral': 7.91360653238371e-05, 'sad': 0.00014187755004968494, 'surprised': 9.001624857774004e-05}","Wait, wait, what are the tabs? What are those tabbies?"
SAM,00:05:39,00:05:41,happy,"{'angry': 0.001656156382523477, 'disgust': 8.621985762147233e-05, 'fearful': 0.0010668345494195819, 'happy': 0.9959514141082764, 'neutral': 0.00018306542187929153, 'sad': 8.622939640190452e-05, 'surprised': 0.0009701756644062698}",Already there?
LAURA,00:05:41,00:05:45,happy,"{'angry': 0.000129689957248047, 'disgust': 7.833020208636299e-05, 'fearful': 0.00024089602811727673, 'happy': 0.99912029504776, 'neutral': 9.754079655976966e-05, 'sad': 7.484976958949119e-05, 'surprised': 0.0002584346220828593}","Yeah, the tabs are going to be included, so you can open it to, like, you know."
MARISHA,00:05:45,00:05:48,fearful,"{'angry': 0.0005460470565594733, 'disgust': 0.00025513936998322606, 'fearful': 0.8867530822753906, 'happy': 0.007557684555649757, 'neutral': 0.001578582334332168, 'sad': 0.00037209803122095764, 'surprised': 0.10293728113174438}",Why didn't you lead with this?
LAURA,00:05:48,00:05:51,happy,"{'angry': 0.00018438432016409934, 'disgust': 7.337520219152793e-05, 'fearful': 0.00025876963627524674, 'happy': 0.998917818069458, 'neutral': 0.0001043874945025891, 'sad': 8.024730777833611e-05, 'surprised': 0.0003809915215242654}","Yeah, oh, yeah, I know, I should've had you hold this one up, Marisha."
MARISHA,00:05:51,00:05:54,happy,"{'angry': 0.0001207024761242792, 'disgust': 0.00010932372242677957, 'fearful': 0.0013136323541402817, 'happy': 0.997389018535614, 'neutral': 0.00014894081687089056, 'sad': 0.0006877908599562943, 'surprised': 0.00023066070571076125}",I need it.
LAURA,00:05:54,00:05:58,happy,"{'angry': 0.00015691951557528228, 'disgust': 9.990948456106707e-05, 'fearful': 0.00013210131146479398, 'happy': 0.9990911483764648, 'neutral': 0.00012093902478227392, 'sad': 0.00029782921774312854, 'surprised': 0.00010112411837326363}","Yeah, there's awesome stuff coming up. Check it out."
LAURA,00:05:58,00:05:59,happy,"{'angry': 0.0024213490542024374, 'disgust': 0.0004607069422490895, 'fearful': 0.005789630580693483, 'happy': 0.9855648875236511, 'neutral': 0.00028418784495443106, 'sad': 0.0017064758576452732, 'surprised': 0.003772763069719076}","Oh, oh, yeah."
LAURA,00:05:59,00:06:03,happy,"{'angry': 0.0026986298616975546, 'disgust': 0.0008841102826409042, 'fearful': 0.15337321162223816, 'happy': 0.5914849638938904, 'neutral': 0.018217194825410843, 'sad': 0.002029736526310444, 'surprised': 0.23131217062473297}","Wait, are we going to somebody else before I talk about my next thing?"
MATT,00:06:03,00:06:04,fearful,"{'angry': 0.016982700675725937, 'disgust': 0.0008408611174672842, 'fearful': 0.7867865562438965, 'happy': 0.01294746994972229, 'neutral': 0.0051078470423817635, 'sad': 0.17673106491565704, 'surprised': 0.0006035191472619772}",I don't think so.
LAURA,00:06:04,00:06:05,happy,"{'angry': 0.00021887164621148258, 'disgust': 0.00014317927707452327, 'fearful': 0.0011272785486653447, 'happy': 0.9979314804077148, 'neutral': 0.0001481442741351202, 'sad': 0.00011559890117496252, 'surprised': 0.0003155074664391577}","Okay, then I'm going to say my next--"
MATT,00:06:05,00:06:09,happy,"{'angry': 0.0001978367945412174, 'disgust': 9.703822433948517e-05, 'fearful': 0.00035165349254384637, 'happy': 0.9990147352218628, 'neutral': 8.547030301997438e-05, 'sad': 0.0001296425034524873, 'surprised': 0.00012363767018541694}",Go ahead! Laura! (laughter)
TRAVIS,00:06:09,00:06:12,happy,"{'angry': 0.0022627783473581076, 'disgust': 0.0004920249339193106, 'fearful': 0.007534438744187355, 'happy': 0.9886630177497864, 'neutral': 0.0001716216647764668, 'sad': 0.00036118185380473733, 'surprised': 0.0005149821517989039}",We've never done this before!
LIAM,00:06:12,00:06:23,happy,"{'angry': 0.00018480620929040015, 'disgust': 9.771349868969992e-05, 'fearful': 0.00016684627917129546, 'happy': 0.9992173910140991, 'neutral': 0.00010035070590674877, 'sad': 0.0001296258851652965, 'surprised': 0.00010318477143300697}","Boy, think of all the money this company saves on rehearsal. (laughter)"
LAURA,00:06:23,00:06:49,happy,"{'angry': 0.0027208367828279734, 'disgust': 0.001567514962516725, 'fearful': 0.04370336979627609, 'happy': 0.6188719868659973, 'neutral': 0.0035493946634233, 'sad': 0.005507976748049259, 'surprised': 0.32407891750335693}","So I always talk about merch items and everything like that, but because we do pre-record a lot of these episodes, it's not always-- I can't give you, like, the most up to date merch stuff because sometimes it's out of stock by the time we actually air. So I'm just going to tell you guys to keep checking out shop.critrole.com and, hint hint, we usually post new things every Thursday morning. (tongue clicks)"
TRAVIS,00:06:49,00:06:50,sad,"{'angry': 0.0006504922057501972, 'disgust': 0.0005109074409119785, 'fearful': 0.0008302662172354758, 'happy': 0.0008612691890448332, 'neutral': 0.0018563424237072468, 'sad': 0.9950035214424133, 'surprised': 0.00028727142489515245}","Yeah, see?"
LAURA,00:06:50,00:07:11,happy,"{'angry': 0.001052026986144483, 'disgust': 0.0005211393581703305, 'fearful': 0.007920028641819954, 'happy': 0.9875920414924622, 'neutral': 0.0005223564221523702, 'sad': 0.0010313388193026185, 'surprised': 0.0013609819579869509}","That's not in the announcement, and there's a reason that it didn't say to talk like that. But yes, and we have new stuff coming out to all the shops, including, we're going to do a full run of all the Vox Machina dice! All of the different characters are going to have a full dice set, so check in for that. It should be showing up soon. All right, I'm done."
MATT,00:07:11,00:07:12,sad,"{'angry': 0.00054610037477687, 'disgust': 0.0013894292060285807, 'fearful': 0.002074423711746931, 'happy': 0.2000775784254074, 'neutral': 0.0022032142151147127, 'sad': 0.790837287902832, 'surprised': 0.002871930366382003}","And, bail."
TRAVIS,00:07:12,00:07:15,happy,"{'angry': 0.0007684180163778365, 'disgust': 0.0002323129156138748, 'fearful': 0.00040816733962856233, 'happy': 0.9980998635292053, 'neutral': 0.0002026429574470967, 'sad': 0.00015707391139585525, 'surprised': 0.00013154854241292924}",Before she starts juggling and doing fireworks.
MATT,00:07:15,00:09:13,happy,"{'angry': 0.00024870384368114173, 'disgust': 0.0002457754162605852, 'fearful': 0.0004536026681307703, 'happy': 0.9972533583641052, 'neutral': 0.00020441437663976103, 'sad': 0.00035636412212625146, 'surprised': 0.0012377329403534532}","Oh my goodness. Thank you, Laura. A well-oiled machine. Damn, you have been busy. I believe those are all of our announcements. So let's go ahead and jump into tonight's episode of Critical Role. (clamoring) (water bubbling) (thunder rumbling) (explosion) ♪ Role ♪ ♪ Critical, Critical Role ♪ ♪ Critical, Critical Role ♪ ♪ Mighty Nein, Mighty Nein ♪ ♪ Roll the dice, roll the dice ♪ ♪ The adventure begins ♪ ♪ They were always beside you ♪ ♪ Your nerdy best friends ♪ ♪ And the DM to guide you ♪ ♪ And they rise from the flames for the battles ahead ♪ ♪ Villains beware ♪ ♪ 'cause you're about to be dead ♪ ♪ They got magic and flair ♪ ♪ They got falchions and cunning ♪ ♪ They don't see over there ♪ ♪ There's a monster incoming ♪ ♪ Inspiration is waiting ♪ ♪ Rise up, don't think twice ♪ ♪ Put your fate in your hands ♪ ♪ Take a chance, roll the dice ♪ ♪ Roll the dice ♪ ♪ Role ♪ ♪ Critical Role (roll the dice) ♪ ♪ Critical Role (roll the dice) ♪ ♪ Can you answer the call? ♪ ♪ Dig in deep in your soul ♪ ♪ As the legend unfolds ♪ ♪ Now it's your turn (your turn, your turn) ♪ ♪ To roll ♪ (flames whooshing) (dragon roaring)"
MATT,00:09:13,00:09:21,happy,"{'angry': 0.0001801492035156116, 'disgust': 8.273293497040868e-05, 'fearful': 0.00018455469398759305, 'happy': 0.9990068078041077, 'neutral': 0.00011606076441239566, 'sad': 0.00022543534578289837, 'surprised': 0.00020424951799213886}","And welcome back. Yes, Sam, we're back. So last we left off: The Mighty Nein, making their way north to Eiselcross--"
"MARISHA, ASHLEY",00:09:21,00:09:24,happy,"{'angry': 0.00027799958479590714, 'disgust': 7.065902173053473e-05, 'fearful': 0.00015201019414234906, 'happy': 0.9991773962974548, 'neutral': 0.00011658072617137805, 'sad': 9.860571299213916e-05, 'surprised': 0.00010672013013390824}",♪ Making my way! ♪
MATT,00:09:24,00:09:32,happy,"{'angry': 0.0001258340635104105, 'disgust': 0.00013425774523057044, 'fearful': 0.00038578419480472803, 'happy': 0.9988138675689697, 'neutral': 8.043463458307087e-05, 'sad': 0.00011134520900668576, 'surprised': 0.0003485088818706572}","♪ Making my ♪ What's that? Wow, this is going to be a good night. The energy's already all sorts of weird."
LIAM,00:09:32,00:09:35,sad,"{'angry': 0.026665594428777695, 'disgust': 0.005115320906043053, 'fearful': 0.26694491505622864, 'happy': 0.2743034362792969, 'neutral': 0.011256805621087551, 'sad': 0.41349488496780396, 'surprised': 0.002219022950157523}",Die.
MATT,00:09:35,00:09:43,happy,"{'angry': 0.00014509614265989512, 'disgust': 8.089382026810199e-05, 'fearful': 0.000160039693582803, 'happy': 0.9992733597755432, 'neutral': 9.695647895568982e-05, 'sad': 0.00012492071255110204, 'surprised': 0.00011875063501065597}","The Mighty Nein had made their way northward. Hired by Vess DeRogna, and then she died. So."
TRAVIS,00:09:43,00:09:45,happy,"{'angry': 0.00018978206207975745, 'disgust': 8.916197839425877e-05, 'fearful': 0.00013866001972928643, 'happy': 0.9992947578430176, 'neutral': 0.00010721838043536991, 'sad': 0.0001025941819534637, 'surprised': 7.780029409332201e-05}","Come on, man!"
MATT,00:09:45,00:11:23,happy,"{'angry': 0.007045685313642025, 'disgust': 0.0007774569094181061, 'fearful': 0.01176439318805933, 'happy': 0.9730986952781677, 'neutral': 0.0018937470158562064, 'sad': 0.0030965986661612988, 'surprised': 0.0023235068656504154}","They, however, continued with their guide, Dagen, to lead them through the path preset by Vess towards the excavation of the ruins of Aeor, hitting a couple of the smaller excavations along the way. Along this path, you met with dangers, and some strange encounters with Lucien and the rest of the Tomb Takers in the A5 excavation site. After fighting your way down, you caught up to them, where they had procured a large threshold crest object, where they had procured a large threshold crest object, and after a brief conversation, continued their trek northward, with an invitation to follow suit should you wish to learn more. You guys then headed back out into the frozen wastes, with a couple of choice encounters that involved turning dangerous things into turtles and really not having it be dangerous at all. You continued your trek, and at the end of the second day, we left with you transforming three of your party into giant eagles, picking up the remainder of your troop, and flying best you could for as long as you could over the central mountain range that would normally bisect the paths northward to A2. So Mighty Nein, as you continue trekking for the continued hour, which at full speed, I think it's somewhere in the neighborhood of eight miles an hour, but if you go full speed, about 16 miles an hour. You can get quite a bit of distance as giant eagles, and definitely help kick up that lead that you're hoping to gain upon the Tomb Takers and their journey northward. So I take it you're going for the entire hour? Are you going full speed?"
LAURA,00:11:23,00:11:32,surprised,"{'angry': 0.02438189461827278, 'disgust': 0.0018857476534321904, 'fearful': 0.07238464802503586, 'happy': 0.3601561188697815, 'neutral': 0.01615220122039318, 'sad': 0.0042570410296320915, 'surprised': 0.5207824110984802}","I imagine, yes, we will go full speedies. What is the, like, if you're walking in snow, what's your speed you're normally at?"
MATT,00:11:32,00:11:48,surprised,"{'angry': 0.0024366031866520643, 'disgust': 0.0013008163077756763, 'fearful': 0.26300427317619324, 'happy': 0.03809326887130737, 'neutral': 0.0028487052768468857, 'sad': 0.003794571617618203, 'surprised': 0.6885217428207397}","Without Dagen taking you along, it would be half speed. But because of his guidance and his knowledge of the space and, honestly, digging a groove through a lot of the snow and ice himself for you to follow in suit, it's pretty easy to get around, comparatively."
LAURA,00:11:48,00:11:52,fearful,"{'angry': 0.0005707463133148849, 'disgust': 0.0002856518258340657, 'fearful': 0.9792546629905701, 'happy': 0.010854603722691536, 'neutral': 0.0003970041580032557, 'sad': 0.008308188058435917, 'surprised': 0.00032906411797739565}","Okay. Okay, yeah, I think we should just full-onskies as--"
LIAM,00:11:52,00:11:53,happy,"{'angry': 0.13278575241565704, 'disgust': 0.003593329805880785, 'fearful': 0.07992114126682281, 'happy': 0.406735360622406, 'neutral': 0.35829511284828186, 'sad': 0.016023103147745132, 'surprised': 0.0026461093220859766}",(squawks)
